ISIN,Ticker,Name,Shares,Exchange rate,Result,Total amount,Withholding tax,Currency (Withholding tax),Charge amount (GBP),Stamp duty (GBP),Stamp duty reserve tax (GBP),Transaction fee (GBP),Notes,Order ID,French transaction tax,Execution_Price,Trading day,Trading time,Type,Price,Sector,Industry,YF_TICKER
US88160R1014,TSLA,Tesla,5,1.29255,21.32,1519.94,,,,,,,,EOF422421018,,392.92,10/09/2020,14:20:00,Sell,303.9882403,Consumer Cyclical,Auto Manufacturers,TSLA
US88160R1014,TSLA,Tesla,1,1.29255,,303.27,,,,,,,,EOF422446015,,392,10/09/2020,14:24:00,Buy,303.276469,Consumer Cyclical,Auto Manufacturers,TSLA
US88160R1014,TSLA,Tesla,4,1.29199,,1228.17,,,,,,,,EOF422516034,,396.7,10/09/2020,14:34:00,Buy,307.0457202,Consumer Cyclical,Auto Manufacturers,TSLA
US88160R1014,TSLA,Tesla,1,1.29195,-0.55,305.73,,,,,,0.01,,EOF422524733,,395,10/09/2020,14:35:00,Sell,305.7393862,Consumer Cyclical,Auto Manufacturers,TSLA
IE00BK5BZY66,2TSL,2x Tesla,1,100,,130.16,,,,,,,,EOF422526117,,13016,10/09/2020,14:36:00,Buy,130.16,Uncategorised,Uncategorised,2TSL.L
US88160R1014,TSLA,Tesla,1,1.29176,,306.16,,,,,,,,EOF422528431,,395.49,10/09/2020,14:36:00,Buy,306.1636837,Consumer Cyclical,Auto Manufacturers,TSLA
IE00BK5BZY66,2TSL,2x Tesla,1,100,,131.88,,,,,,,,EOF422545964,,13188,10/09/2020,14:39:00,Buy,131.88,Uncategorised,Uncategorised,2TSL.L
US88160R1014,TSLA,Tesla,5,1.29062,3.3,1534.61,,,,,,,,EOF422564262,,396.12,10/09/2020,14:42:00,Sell,306.9222544,Consumer Cyclical,Auto Manufacturers,TSLA
IE00BK5BZY66,2TSL,2x Tesla,3,100,,393.9,,,,,,,,EOF422567973,,13130,10/09/2020,14:43:00,Buy,131.3,Uncategorised,Uncategorised,2TSL.L
US88160R1014,TSLA,Tesla,1,1.29011,,306.95,,,,,,,,EOF422568301,,396,10/09/2020,14:43:00,Buy,306.9505701,Consumer Cyclical,Auto Manufacturers,TSLA
US88160R1014,TSLA,Tesla,3,1.29034,,920.68,,,,,,,,EOF422572089,,396,10/09/2020,14:43:00,Buy,306.8958569,Consumer Cyclical,Auto Manufacturers,TSLA
US31188V1008,FSLY,Fastly,3,1.28956,3.83,198.23,,,,,,,,EOF422592789,,85.21,10/09/2020,14:46:00,Sell,66.07680139,Technology,Software—Application,FSLY
US2561631068,DOCU,DocuSign,1,1.28946,2.17,165.4,,,,,,,,EOF422599345,,213.28,10/09/2020,14:47:00,Sell,165.4025716,Technology,Software—Application,DOCU
US88160R1014,TSLA,Tesla,3,1.28917,,909.3,,,,,,,,EOF422602488,,390.75,10/09/2020,14:47:00,Buy,303.1019959,Consumer Cyclical,Auto Manufacturers,TSLA
US5949181045,MSFT,Microsoft,2,1.2892,3.67,327.1,,,,,,,,EOF422613055,,210.85,10/09/2020,14:49:00,Sell,163.5510394,Technology,Software—Infrastructure,MSFT
US31188V1008,FSLY,Fastly,2,1.28623,,131.52,,,,,,,,EOF422672874,,84.58,10/09/2020,14:58:00,Buy,65.75806815,Technology,Software—Application,FSLY
US0231351067,AMZN,Amazon,0.05,1.28668,,128.01,,,,,,,,EOF422683435,,3294.1,10/09/2020,15:00:00,Buy,2560.154817,Consumer Cyclical,Internet Retail,AMZN
US88160R1014,TSLA,Tesla,3,1.28558,,896.98,,,,,,,,EOF422699150,,384.38,10/09/2020,15:02:00,Buy,298.9934504,Consumer Cyclical,Auto Manufacturers,TSLA
US0378331005,AAPL,Apple,2,1.28809,,181.12,,,,,,,,EOF422725669,,116.65,10/09/2020,15:06:00,Buy,90.56044221,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,1,1.28827,,90.52,,,,,,,,EOF422727256,,116.61,10/09/2020,15:06:00,Buy,90.5167395,Technology,Consumer Electronics,AAPL
IE00BK5BZY66,2TSL,2x Tesla,3,100,,380.13,,,,,,,,EOF422755040,,12671,10/09/2020,15:12:00,Buy,126.71,Uncategorised,Uncategorised,2TSL.L
US09354A1007,BLNK,Blink Charging,10,1.28692,,51.52,,,,,,,,EOF422852773,,6.63,10/09/2020,15:33:00,Buy,5.15183539,Consumer Cyclical,Specialty Retail,BLNK
US30303M1027,FB,Facebook,0.5,1.28464,,107.5,,,,,,,,EOF422937327,,276.2,10/09/2020,16:00:00,Buy,215.0018682,Communication Services,Internet Content & Information,FB
US31188V1008,FSLY,Fastly,2,1.28203,1.63,133.15,,,,,,,,EOF422969375,,85.35,10/09/2020,16:12:00,Sell,66.57410513,Technology,Software—Application,FSLY
US31188V1008,FSLY,Fastly,1,1.28206,,66.3,,,,,,,,EOF422985905,,85,10/09/2020,16:17:00,Buy,66.29954916,Technology,Software—Application,FSLY
US44852D1081,HUYA,"HUYA, Inc.",3,1.28533,,61.17,,,,,,,,EOF423180955,,26.21,10/09/2020,17:35:00,Buy,20.39165039,Communication Services,Entertainment,HUYA
US83088V1026,WORK,Slack,22,1.28256,1.56,446.32,,,,,,,,EOF423236263,,26.02,10/09/2020,17:58:00,Sell,20.2875499,Technology,Software—Application,WORK
US31188V1008,FSLY,Fastly,1,1.27978,,65.03,,,,,,,,EOF423453577,,83.22,10/09/2020,19:07:00,Buy,65.02680148,Technology,Software—Application,FSLY
US3695501086,GD,General Dynamics,1,1.2793,,112.21,,,,,,,,EOF423461589,,143.55,10/09/2020,19:09:00,Buy,112.2098022,Uncategorised,Uncategorised,GD
IE00BK5BZY66,2TSL,2x Tesla,1,100,,122.94,,,,,,,,EOF423811235,,12294,11/09/2020,07:07:00,Buy,122.94,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,,369.15,,,,,,,,EOF423812934,,12305,11/09/2020,07:08:00,Buy,123.05,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,246.26,,,,,,,,EOF423816255,,12313,11/09/2020,07:09:00,Buy,123.13,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,,369.18,,,,,,,,EOF423824294,,12306,11/09/2020,07:12:00,Buy,123.06,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,,370.35,,,,,,,,EOF423832799,,12345,11/09/2020,07:15:00,Buy,123.45,Uncategorised,Uncategorised,2TSL.L
JE00B5TT1872,CEY,Centamin,100,100,,210.8,,,,,,,,EOF423841710,,210.8,11/09/2020,07:22:00,Buy,2.108,Basic Materials,Gold,CEY.L
IE00BK5BZY66,2TSL,2x Tesla,4,100,,495.04,,,,,,,,EOF424048672,,12376,11/09/2020,10:12:00,Buy,123.76,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,5,100,,610.7,,,,,,,,EOF424204626,,12214,11/09/2020,12:58:00,Buy,122.14,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,244,,,,,,,,EOF424204927,,12200,11/09/2020,12:59:00,Buy,122,Uncategorised,Uncategorised,2TSL.L
US83088V1026,WORK,Slack,5,1.27908,,102.73,,,,,,,,EOF424404824,,26.28,11/09/2020,13:34:00,Buy,20.54601745,Technology,Software—Application,WORK
US4491091074,HYLN,Hyliion Holdings,6,1.27976,,220.07,,,,,,,,EOF424583219,,46.94,11/09/2020,13:57:00,Buy,36.67875227,Consumer Cyclical,Auto Parts,HYLN
US87663X1028,TTCF,Tattooed Chef,10,1.27957,5.62,203.19,,,,,,,,EOF424918605,,26,11/09/2020,15:08:00,Sell,20.31932602,Consumer Defensive,Packaged Foods,TTCF
US62914V1061,NIO,NIO Inc,7,1.27819,,97.54,,,,,,,,EOF424990439,,17.81,11/09/2020,15:26:00,Buy,13.93376572,Consumer Cyclical,Auto Manufacturers,NIO
IE00BK5BZR99,3NVD,3x Nvidia,10,100,,385.8,,,,,,,,EOF426095969,,3858,14/09/2020,07:31:00,Buy,38.58,Uncategorised,Uncategorised,3NVD.L
GB00B0130H42,ITM,ITM Power,50,100,,127,,,,,,,,EOF426135494,,254,14/09/2020,07:54:00,Buy,2.54,Technology,Electronic Components,ITM.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,1.78,78.94,,,,,,,,EOF426202351,,3947,14/09/2020,08:34:00,Sell,39.47,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZR99,3NVD,3x Nvidia,8,100,6.64,315.28,,,,,,,,EOF426202449,,3941,14/09/2020,08:34:00,Sell,39.41,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,-8.51,365.4,,,,,,,,EOF426221058,,12180,14/09/2020,08:47:00,Sell,121.8,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,8,100,-23.64,973.44,,,,,,,,EOF426221060,,12168,14/09/2020,08:47:00,Sell,121.68,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,5,100,,196.9,,,,,,,,EOF426238961,,3938,14/09/2020,09:00:00,Buy,39.38,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,,78.9,,,,,,,,EOF426288805,,3945,14/09/2020,09:37:00,Buy,39.45,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZR99,3NVD,3x Nvidia,7,100,4.2,280,,,,,,,,EOF426374219,,4000,14/09/2020,10:48:00,Sell,40,Uncategorised,Uncategorised,3NVD.L
JE00B5TT1872,CEY,Centamin,100,100,0.7,211.5,,,,,,,,EOF426375574,,211.5,14/09/2020,10:49:00,Sell,2.115,Basic Materials,Gold,CEY.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,,80.82,,,,,,,,EOF426386910,,4041,14/09/2020,11:00:00,Buy,40.41,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,,79.34,,,,,,,,EOF426397919,,3967,14/09/2020,11:08:00,Buy,39.67,Uncategorised,Uncategorised,3NVD.L
GB00BD0NVK62,BOWL,Hollywood Bowl Group,100,100,,142.71,,,,,0.71,,,EOF426398464,,142,14/09/2020,11:09:00,Buy,1.42,Consumer Cyclical,Leisure,BOWL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,121.68,,,,,,,,EOF426421542,,12168,14/09/2020,11:30:00,Buy,121.68,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,5,100,,606.3,,,,,,,,EOF426462027,,12126,14/09/2020,12:10:00,Buy,121.26,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,,79.6,,,,,,,,EOF426467937,,3980,14/09/2020,12:15:00,Buy,39.8,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,,362.79,,,,,,,,EOF426522272,,12093,14/09/2020,13:08:00,Buy,120.93,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,239.34,,,,,,,,EOF426686012,,11967,14/09/2020,13:31:00,Buy,119.67,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,6,100,5.76,245.52,,,,,,,,EOF427156592,,4092,14/09/2020,14:06:00,Sell,40.92,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,30,100,12.41,3711.9,,,,,,,,EOF427161824,,12373,14/09/2020,14:07:00,Sell,123.73,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,254.34,,,,,,,,EOF427190001,,12717,14/09/2020,14:11:00,Buy,127.17,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,,382.74,,,,,,,,EOF427190341,,12758,14/09/2020,14:11:00,Buy,127.58,Uncategorised,Uncategorised,2TSL.L
US88160R1014,TSLA,Tesla,1,1.29012,,301.91,,,,,,,,EOF427196563,,389.5,14/09/2020,14:12:00,Buy,301.9098999,Consumer Cyclical,Auto Manufacturers,TSLA
IE00BK5BZR99,3NVD,3x Nvidia,5,100,,208.55,,,,,,,,EOF427209376,,4171,14/09/2020,14:14:00,Buy,41.71,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,4,100,,510.76,,,,,,,,EOF427231256,,12769,14/09/2020,14:18:00,Buy,127.69,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,10,100,,1270,,,,,,,,EOF427232606,,12700,14/09/2020,14:18:00,Buy,127,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,126.5,,,,,,,,EOF427243528,,12650,14/09/2020,14:19:00,Buy,126.5,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,,388.77,,,,,,,,EOF427278553,,12959,14/09/2020,14:25:00,Buy,129.59,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,129.42,,,,,,,,EOF427328696,,12942,14/09/2020,14:32:00,Buy,129.42,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,3,100,,390,,,,,,,,EOF427337597,,13000,14/09/2020,14:34:00,Buy,130,Uncategorised,Uncategorised,2TSL.L
US0378331005,AAPL,Apple,3,1.28693,,265.96,,,,,,,,EOF427407492,,114.09,14/09/2020,14:45:00,Buy,88.65284048,Technology,Consumer Electronics,AAPL
US0231351067,AMZN,Amazon,0.05,1.28695,,123.23,,,,,,,,EOF427410165,,3171.73,14/09/2020,14:46:00,Buy,2464.532422,Consumer Cyclical,Internet Retail,AMZN
IE00BK5BZY66,2TSL,2x Tesla,28,100,37.83,3613.68,,,,,,,,EOF427548377,,12906,14/09/2020,15:13:00,Sell,129.06,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,5,100,,201.8,,,,,,,,EOF427559129,,4036,14/09/2020,15:15:00,Buy,40.36,Uncategorised,Uncategorised,3NVD.L
US88160R1014,TSLA,Tesla,2,1.28716,,621.24,,,,,,,,EOF427597303,,399.82,14/09/2020,15:21:00,Buy,310.6218341,Consumer Cyclical,Auto Manufacturers,TSLA
IE00BK5BZY66,2TSL,2x Tesla,1,100,,133.84,,,,,,,,EOF427605196,,13384,14/09/2020,15:22:00,Buy,133.84,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,10,100,,1338.4,,,,,,,,EOF427605189,,13384,14/09/2020,15:22:00,Buy,133.84,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,268.96,,,,,,,,EOF427623928,,13448,14/09/2020,15:25:00,Buy,134.48,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,268.96,,,,,,,,EOF427631523,,13448,14/09/2020,15:26:00,Buy,134.48,Uncategorised,Uncategorised,2TSL.L
US88160R1014,TSLA,Tesla,3,1.28763,,931.94,,,,,,,,EOF427642437,,400,14/09/2020,15:27:00,Buy,310.6482452,Consumer Cyclical,Auto Manufacturers,TSLA
US88160R1014,TSLA,Tesla,1,1.28873,,309.93,,,,,,,,EOF427700881,,399.41,14/09/2020,15:38:00,Buy,309.9252753,Consumer Cyclical,Auto Manufacturers,TSLA
US0378331005,AAPL,Apple,2,1.28594,,179.53,,,,,,,,EOF428419304,,115.43,14/09/2020,19:43:00,Buy,89.76313047,Technology,Consumer Electronics,AAPL
US67066G1040,NVDA,Nvidia,0.5,1.28575,,200.61,,,,,,,,EOF428433355,,515.87,14/09/2020,19:46:00,Buy,401.2210772,Technology,Semiconductors,NVDA
IE00BK5BZR99,3NVD,3x Nvidia,10,100,3.45,413.8,,,,,,,,EOF428697779,,4138,15/09/2020,07:05:00,Sell,41.38,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,15,100,292.04,2302.2,,,,,,,,EOF428710072,,15348,15/09/2020,07:08:00,Sell,153.48,Uncategorised,Uncategorised,2TSL.L
JE00BG6L7297,BOO,boohoo,23,100,,71.51,,,,,,,,EOF428745028,,310.9,15/09/2020,07:23:00,Buy,3.109,Consumer Cyclical,Internet Retail,BOO.L
IE00BK5BZR99,3NVD,3x Nvidia,20,100,,820,,,,,,,,EOF428794087,,4100,15/09/2020,08:00:00,Buy,41,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,5,100,,765,,,,,,,,EOF428796807,,15300,15/09/2020,08:00:00,Buy,153,Uncategorised,Uncategorised,2TSL.L
JE00B5TT1872,CEY,Centamin,100,100,,218.8,,,,,,,,EOF428798361,,218.8,15/09/2020,08:01:00,Buy,2.188,Basic Materials,Gold,CEY.L
JE00B5TT1872,CEY,Centamin,100,100,1.2,220,,,,,,,,EOF428992345,,220,15/09/2020,10:21:00,Sell,2.2,Basic Materials,Gold,CEY.L
IE00BK5BZY66,2TSL,2x Tesla,5,100,6.9,771.9,,,,,,,,EOF428993127,,15438,15/09/2020,10:22:00,Sell,154.38,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,154.75,,,,,,,,EOF429001570,,15475,15/09/2020,10:30:00,Buy,154.75,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,310.08,,,,,,,,EOF429011340,,15504,15/09/2020,10:39:00,Buy,155.04,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,309.8,,,,,,,,EOF429013108,,15490,15/09/2020,10:40:00,Buy,154.9,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,20,100,23.2,843.2,,,,,,,,EOF429035143,,4216,15/09/2020,10:59:00,Sell,42.16,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,5,100,5.17,779.8,,,,,,,,EOF429050658,,15596,15/09/2020,11:09:00,Sell,155.96,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,,85.84,,,,,,,,EOF429085528,,4292,15/09/2020,11:40:00,Buy,42.92,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,157.49,,,,,,,,EOF429088052,,15749,15/09/2020,11:43:00,Buy,157.49,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,156.79,,,,,,,,EOF429089671,,15679,15/09/2020,11:44:00,Buy,156.79,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,313.42,,,,,,,,EOF429096617,,15671,15/09/2020,11:51:00,Buy,156.71,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,156.48,,,,,,,,EOF429108195,,15648,15/09/2020,12:03:00,Buy,156.48,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,156.48,,,,,,,,EOF429111039,,15648,15/09/2020,12:06:00,Buy,156.48,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,,85.68,,,,,,,,EOF429124276,,4284,15/09/2020,12:18:00,Buy,42.84,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,158.98,,,,,,,,EOF429161758,,15898,15/09/2020,12:50:00,Buy,158.98,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZR99,3NVD,3x Nvidia,2,100,,85.92,,,,,,,,EOF429162085,,4296,15/09/2020,12:51:00,Buy,42.96,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,158.14,,,,,,,,EOF429181983,,15814,15/09/2020,13:06:00,Buy,158.14,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,157.53,,,,,,,,EOF429187689,,15753,15/09/2020,13:10:00,Buy,157.53,Uncategorised,Uncategorised,2TSL.L
GB00B15FWH70,CINE,Cineworld Group,300,100,,147.07,,,,,0.73,,,EOF429203031,,48.78,15/09/2020,13:23:00,Buy,0.4878,Communication Services,Entertainment,CINE.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,157.08,,,,,,,,EOF429203967,,15708,15/09/2020,13:24:00,Buy,157.08,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,156.24,,,,,,,,EOF429206210,,15624,15/09/2020,13:26:00,Buy,156.24,Uncategorised,Uncategorised,2TSL.L
US8522341036,SQ,Square,10,1.28851,13.83,1152.73,,,,,,,,EOF429494588,,148.53,15/09/2020,13:38:00,Sell,115.2726793,Technology,Software—Infrastructure,SQ
IE00BK5BZY66,2TSL,2x Tesla,2,100,,319.38,,,,,,,,EOF429601468,,15969,15/09/2020,13:47:00,Buy,159.69,Uncategorised,Uncategorised,2TSL.L
US3695501086,GD,General Dynamics,1,1.28714,1.03,113.24,,,,,,,,EOF429630638,,145.75,15/09/2020,13:50:00,Sell,113.2355455,Uncategorised,Uncategorised,GD
US83088V1026,WORK,Slack,5,1.28859,,99.53,,,,,,,,EOF429761721,,25.65,15/09/2020,14:05:00,Buy,19.90547808,Technology,Software—Application,WORK
US88160R1014,TSLA,Tesla,1,1.28849,,337.78,,,,,,,,EOF429834270,,435.23,15/09/2020,14:14:00,Buy,337.7829863,Consumer Cyclical,Auto Manufacturers,TSLA
IE00BK5BZR99,3NVD,3x Nvidia,4,100,,166.8,,,,,,,,EOF429855516,,4170,15/09/2020,14:18:00,Buy,41.7,Uncategorised,Uncategorised,3NVD.L
US67066G1040,NVDA,Nvidia,0.5,1.28784,1.38,201.99,,,,,,,,EOF429913525,,520.26,15/09/2020,14:27:00,Sell,403.9787551,Technology,Semiconductors,NVDA
US88160R1014,TSLA,Tesla,1,1.28749,,338.58,,,,,,,,EOF429918261,,435.92,15/09/2020,14:28:00,Buy,338.5812705,Consumer Cyclical,Auto Manufacturers,TSLA
IE00BK5BZR99,3NVD,3x Nvidia,5,100,,205.65,,,,,,,,EOF429953258,,4113,15/09/2020,14:33:00,Buy,41.13,Uncategorised,Uncategorised,3NVD.L
IE00BK5BZR99,3NVD,3x Nvidia,5,100,,204.35,,,,,,,,EOF429955507,,4087,15/09/2020,14:34:00,Buy,40.87,Uncategorised,Uncategorised,3NVD.L
JE00BG6L7297,BOO,boohoo,110,100,4.6,344.41,,,,,,,,EOF429992066,,313.1,15/09/2020,14:39:00,Sell,3.131,Consumer Cyclical,Internet Retail,BOO.L
IE00BK5BZY66,2TSL,2x Tesla,13,100,7.16,2055.17,,,,,,,,EOF430045160,,15809,15/09/2020,14:47:00,Sell,158.09,Uncategorised,Uncategorised,2TSL.L
US0378331005,AAPL,Apple,10,1.28588,1.24,902.88,,,,,,,,EOF430055107,,116.1,15/09/2020,14:49:00,Sell,90.28836283,Technology,Consumer Electronics,AAPL
US83088V1026,WORK,Slack,5,1.28587,,98.92,,,,,,,,EOF430060509,,25.44,15/09/2020,14:50:00,Buy,19.78427057,Technology,Software—Application,WORK
IE00BK5BZR99,3NVD,3x Nvidia,10,100,,405.4,,,,,,,,EOF430064408,,4054,15/09/2020,14:51:00,Buy,40.54,Uncategorised,Uncategorised,3NVD.L
US4491091074,HYLN,Hyliion Holdings,6,1.28642,-8.32,211.75,,,,,,0,,EOF430070105,,45.4,15/09/2020,14:52:00,Sell,35.29173987,Consumer Cyclical,Auto Parts,HYLN
IE00BK5BZY66,2TSL,2x Tesla,6,100,,966,,,,,,,,EOF430079776,,16100,15/09/2020,14:54:00,Buy,161,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,1,100,,162.44,,,,,,,,EOF430091477,,16244,15/09/2020,14:56:00,Buy,162.44,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,4,100,,649.76,,,,,,,,EOF430095383,,16244,15/09/2020,14:57:00,Buy,162.44,Uncategorised,Uncategorised,2TSL.L
US0378331005,AAPL,Apple,5,1.28555,,452.84,,,,,,,,EOF430105358,,116.43,15/09/2020,14:59:00,Buy,90.56823928,Technology,Consumer Electronics,AAPL
IE00BK5BZY66,2TSL,2x Tesla,3,100,,497.28,,,,,,,,EOF430272202,,16576,15/09/2020,15:29:00,Buy,165.76,Uncategorised,Uncategorised,2TSL.L
IE00BK5BZY66,2TSL,2x Tesla,2,100,,331.52,,,,,,,,EOF430274334,,16576,15/09/2020,15:29:00,Buy,165.76,Uncategorised,Uncategorised,2TSL.L
US62914V1061,NIO,NIO Inc,16,1.28626,15.56,243.68,,,,,,,,EOF430297918,,19.59,15/09/2020,15:35:00,Sell,15.23020229,Consumer Cyclical,Auto Manufacturers,NIO
US0378331005,AAPL,Apple,1,1.28604,,91.24,,,,,,,,EOF430324233,,117.34,15/09/2020,15:43:00,Buy,91.24132997,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,2,1.28633,,182.83,,,,,,,,EOF430442173,,117.59,15/09/2020,16:09:00,Buy,91.41511121,Technology,Consumer Electronics,AAPL
US83088V1026,WORK,Slack,15,1.28929,-0.09,301.09,,,,,,,,EOF430623557,,25.88,15/09/2020,17:00:00,Sell,20.07306347,Technology,Software—Application,WORK
US0378331005,AAPL,Apple,2,1.28905,,183.27,,,,,,,,EOF430629077,,118.12,15/09/2020,17:02:00,Buy,91.63337341,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,10,1.2889,0.82,911,,,,,,,,EOF430634402,,117.42,15/09/2020,17:04:00,Sell,91.10093879,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,1,1.28988,,90.98,,,,,,,,EOF430649852,,117.36,15/09/2020,17:08:00,Buy,90.98520793,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,1,1.29046,,90.82,,,,,,,,EOF430678980,,117.2,15/09/2020,17:20:00,Buy,90.82032764,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,1,1.29046,,90.66,,,,,,,,EOF430680817,,117,15/09/2020,17:20:00,Buy,90.66534414,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,2,1.28975,,180.95,,,,,,,,EOF430714416,,116.69,15/09/2020,17:33:00,Buy,90.47489824,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,5,1.28961,0.64,454.05,,,,,,,,EOF430752261,,117.11,15/09/2020,17:47:00,Sell,90.81040004,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,1,1.28946,,90.72,,,,,,,,EOF430762148,,116.98,15/09/2020,17:52:00,Buy,90.72014642,Technology,Consumer Electronics,AAPL
US0378331005,AAPL,Apple,2,1.28865,,180.71,,,,,,,,EOF430791542,,116.44,15/09/2020,18:03:00,Buy,90.35812672,Technology,Consumer Electronics,AAPL
US67066G1040,NVDA,Nvidia,0.5,1.28846,,200.07,,,,,,,,EOF430803029,,515.57,15/09/2020,18:06:00,Buy,400.1443584,Technology,Semiconductors,NVDA
US83088V1026,WORK,Slack,4,1.28896,,79.75,,,,,,,,EOF430982064,,25.7,15/09/2020,19:05:00,Buy,19.93855511,Technology,Software—Application,WORK
US8522341036,SQ,Square,1,1.28866,,119.6,,,,,,,,EOF431025232,,154.12,15/09/2020,19:18:00,Buy,119.5971009,Technology,Software—Infrastructure,SQ
JE00BG6L7297,BOO,boohoo,80,100,,254.08,,,,,,,,EOF431362050,,317.6,16/09/2020,07:02:00,Buy,3.176,Consumer Cyclical,Internet Retail,BOO.L
